id;id3;id4;id5;id6
1046157598;Community;Bier;2013-03-11T10:21:59+0000;227631170711346
1046157598;Non-profit organization;Nederlands Strijkersgilde;2013-03-07T16:45:51+0000;486721014723530
1057671097;Community;Parels van de TU Delft;2013-07-24T21:17:14+0000;128761327326449
1057671097;Electronics;Pirow;2013-06-21T20:56:23+0000;138653762976957
1057671097;Company;homme.nl;2013-04-05T09:08:37+0000;193334944146027
1057671097;Education website;StudeerSnel.nl;2013-04-01T16:04:55+0000;131245080263623
1057671097;Company;Party Rock;2013-03-05T00:28:51+0000;139241478710
1057671097;Tv show;House;2013-02-27T07:21:22+0000;7608631709
1057671097;Cause;Zonder baard, geen koning;2013-01-30T13:02:08+0000;342124665901240
1057671097;Fictional character;Negen-gag op z'n Brabants;2013-01-15T19:05:21+0000;389926181090181
1057671097;Organization;Nationaal Overlegorgaan Competitieroeien (NOOC);2012-12-12T10:25:09+0000;166838656738903
1057671097;Movie;The Shawshank Redemption;2012-11-20T21:49:31+0000;103636093053996
1071764311;Games/toys;Rocking Soccer - Football Manager Game;2013-06-17T18:25:52+0000;126985860808977
1071764311;Games/toys;Reus;2013-05-20T15:59:24+0000;419192418125121
1071764311;Games/toys;Metrico;2013-03-26T20:30:16+0000;344981155622285
1071764311;Product/service;Game Developers Conference - GDC;2013-01-01T16:48:50+0000;15059336961
1071764311;Entertainer;YENTL EN DE BOER;2012-12-29T11:51:47+0000;116505328518892
1071764311;Sports league;Strategobond Nederland;2012-12-15T15:03:33+0000;500506943304927
1071764311;Magazine;De Connectie;2012-12-15T08:12:21+0000;506393292728085
1071764311;Education;Studievereniging VIA;2012-09-05T16:22:38+0000;259041777497763
1071764311;Event planning/event services;Spellenspektakel;2012-08-30T18:37:58+0000;224141434267748
1071764311;Games/toys;Abbey Games;2012-03-31T09:20:08+0000;377329882299606
1078605270;Artist;Rosanne Philippens;2013-07-08T11:03:32+0000;146186298911007
1078605270;Product/service;The Five People You Meet in Heaven;2013-06-18T12:20:06+0000;368175236615244
1078605270;Professional sports team;NED Universiade M8+;2013-06-10T20:20:08+0000;588512684512897
1078605270;Community;Dirk Jan Fanclub;2013-05-29T07:56:05+0000;163558993699188
1078605270;Writer;Niccolo Machiavelli;2013-05-24T05:55:52+0000;331219100339689
1078605270;Community;Muziek van Nu;2013-05-19T00:31:43+0000;161673760554571
1078605270;Non-profit organization;Rheingold2013;2013-05-19T00:16:55+0000;310860998997974
1078605270;Musician/band;Benjamin Herman;2013-04-24T08:51:40+0000;157680574400097
1078605270;Community;Rowing Memes;2013-04-22T13:29:17+0000;228200953937447
1078605270;Arts/entertainment/nightlife;De Nederlandse Opera;2013-04-17T12:16:02+0000;57162423443
1107381252;Professional sports team;NED Universiade M8+;2013-06-11T06:26:23+0000;588512684512897
1107381252;Community;Team Proteus;2013-05-17T12:00:47+0000;145957045551480
1107381252;Cars;Volvo 850;2013-05-01T12:23:47+0000;203280826369827
1107381252;Tv show;College Tour;2013-03-28T13:29:12+0000;113176355374503
1107381252;Electronics;Pirow;2013-03-18T19:55:06+0000;138653762976957
1107381252;Food/beverages;"Ben amp; Jerry's";2013-03-11T16:42:19+0000;196962083762082
1107381252;Cars;Renault Nederland;2012-12-06T16:49:40+0000;139199056130915
1107381252;Coach;Xeno Muller Rowing Coach;2012-11-27T14:50:22+0000;551934954822839
1107381252;Community;Oudewater 750 jaar stad;2012-11-19T16:24:17+0000;111271712299306
1107381252;Radio station;"Jesper amp; Thomas Show";2012-11-05T15:57:02+0000;405987189469273
1107458990;Outdoor gear/sporting goods;Run2Day Nederland;2013-07-17T08:28:55+0000;165235920164070
1107458990;Non-profit organization;Griendpop Popfestival;2013-04-10T14:49:03+0000;470546489681931
1107458990;Retail and consumer merchandise;HomeNED;2013-04-02T19:28:35+0000;340490212713725
1107458990;Industrials;Nedelko;2013-02-12T19:49:41+0000;483393351694780
1107458990;Retail and consumer merchandise;Luz de Luna;2013-01-06T11:25:55+0000;297285713707554
1107458990;Bank/financial institution;ING Jongeren en Studenten;2012-09-21T15:19:00+0000;301514339947898
1107458990;Clothing;VILA Clothes;2012-09-18T11:41:13+0000;113167828488
1107458990;Wine/spirits;Bacardi;2012-08-15T12:05:20+0000;66157977601
1107458990;Club;CULTUURPODIUM PERRON;2012-05-09T13:02:42+0000;173694939348905
1107458990;Studio;POSE fotostudio;2012-04-17T10:49:41+0000;296267870422482
1108737001;Sports/recreation/activities;HippoSupport - Hippische Dienstverlening;2013-07-23T14:41:35+0000;441198639312303
1108737001;Shopping/retail;Cameraland.nl;2013-06-22T15:16:03+0000;175921119090148
1108737001;Cause;Achmea Care Bikers;2013-04-14T16:29:10+0000;350215401743225
1108737001;Media/news/publishing;The Economist;2013-03-25T07:54:37+0000;6013004059
1108737001;Local business;Run2Day Utrecht;2013-03-24T17:55:59+0000;288724331159908
1108737001;Sport;Badminton;2013-02-03T10:57:10+0000;112285278784684
1108737001;Non-profit organization;Les Skieurs Reunis des Hautes Fagnes;2012-12-13T22:27:53+0000;271501516251141
1108737001;Professional sports team;TriMates;2012-11-26T06:17:21+0000;265443980173127
1108737001;Athlete;Chardine Sloof;2012-10-09T07:21:35+0000;395231823848275
1108737001;Publisher;Harvard Business Review;2012-10-08T20:16:05+0000;10423517786
1123355457;Aerospace/defense;Delft Aerospace Rocket Engineering;2012-10-31T21:31:44+0000;430400370354737
1123355457;Local business;Studium Generale TU Delft;2012-09-06T20:37:26+0000;127484883954990
1123355457;Musician/band;Hobo's Hope;2012-06-04T21:09:34+0000;132345533491977
1123355457;Local business;TEDx Delft;2012-02-22T15:02:36+0000;139137696131525
1123355457;Community;AlertA Contract Management software;2012-01-26T23:17:58+0000;120848521359473
1123355457;Local business;VSSD - Vereniging voor Studie- en Studentenbelangen te Delft;2012-01-05T11:01:35+0000;113492461999258
1123355457;Organization;Delft Debatteert;2011-12-22T14:30:06+0000;152027624853032
1123355457;Tv show;Fur TV;2011-09-19T09:14:33+0000;33821170649
1123355457;Website;Epic Meal Time;2011-01-23T00:24:42+0000;116509901745653
1123355457;Non-profit organization;Wikileaks;2010-12-08T15:33:46+0000;108734602494994
1132061321;Community;Sorry voor het Koningslied;2013-04-19T16:56:33+0000;569659183068560
1132061321;Non-profit organization;Zelda Marathon NL;2012-10-25T11:19:32+0000;233330380021550
1132061321;Musician/band;Pikavedt;2012-09-27T15:58:16+0000;418503414877784
1132061321;Games/toys;League of Legends;2012-03-15T18:20:31+0000;82061850555
1132061321;Tv show;The Cleveland Show;2011-11-04T17:44:32+0000;43532171891
1132061321;Tv show;South Park;2011-11-04T17:43:28+0000;6708787004
1132061321;Tv show;Family Guy;2011-11-04T17:43:11+0000;24609282673
1132061321;Community;WantedGov Multigaming Italian Community;2011-09-16T16:35:11+0000;44338060319
1132061321;Community;FOK!;2011-09-09T19:39:47+0000;118809058147942
1132061321;Athlete;Monique Jansen;2011-08-30T20:19:21+0000;203995409634513
1155675436;Community;Dilemma op Dinsdag;2013-06-11T18:36:00+0000;407157089355449
1155675436;Small business;VOF de Kunde;2013-05-09T19:24:42+0000;622418684438953
1155675436;Comedian;God;2013-04-09T06:26:15+0000;157750900979288
1155675436;Community;Weetjes waar je geen grieten mee kan scoren;2013-04-03T19:42:32+0000;449226911823506
1155675436;Sports venue;A.A.S.R. Skoll;2013-03-18T18:14:11+0000;323477797743437
1155675436;Tv show;Family Guy;2013-03-16T20:48:11+0000;24609282673
1155675436;Tv show;How I Met Your Mother;2013-03-16T20:47:34+0000;7807422276
1155675436;Sport;Rowing;2013-01-31T04:48:01+0000;107751495914431
1155675436;Work position;Deco Assist;2013-01-30T22:02:36+0000;139770212849111
1155675436;Attractions/things to do;vanavonduit.nl;2012-08-09T07:40:19+0000;207098516033252
1166554166;Community;Mock Student Company;2013-04-10T18:44:15+0000;549112521806292
1166554166;Community organization;Stichting Leven In Delft;2012-12-09T20:59:58+0000;172137732909951
1166554166;Non-profit organization;Tooneel Dsc;2012-11-14T14:47:44+0000;287338088052136
1166554166;Outdoor gear/sporting goods;North Sails Windsurfing International;2010-09-01T09:34:05+0000;121816441179377
1166554166;Company;NEILPRYDE WINDSURFING;2010-08-16T15:19:01+0000;128485333861664
1166554166;Website;IkHebEenBril.nl;2010-08-10T13:45:35+0000;132350554608
1166554166;Non-profit organization;Integrand;2010-08-04T11:11:05+0000;123047774388353
1166554166;Outdoor gear/sporting goods;DAKINE;2010-06-08T11:54:49+0000;83671936709
1166554166;Community;Delftsche Studenten Lawn Tennis Club;2010-06-05T11:05:16+0000;326331860076
1166554166;Tv show;Wall Street Warriors;2010-06-01T11:44:41+0000;112645952084310
1181667227;Games/toys;Battlefield;2013-07-04T22:31:06+0000;449823405103036
1181667227;Games/toys;The Elder Scrolls Online;2013-06-28T12:03:46+0000;401899346486771
1181667227;Product/service;iTunes;2013-06-20T10:20:05+0000;197562933729078
1181667227;Community;Just Offensive Things;2013-06-19T15:54:00+0000;178072139026589
1181667227;Product/service;ASUS ROG Nordic;2013-06-18T20:42:12+0000;295429160513621
1181667227;Tv show;"De Vince amp; Jenno Roadshow";2013-06-16T19:15:42+0000;160097757483796
1181667227;Professional sports team;The Alliance;2013-06-12T15:12:05+0000;506574272736611
1181667227;Games/toys;Peggle;2013-06-10T19:27:00+0000;386662021401314
1181667227;Musician/band;Arnophono;2013-05-29T06:12:45+0000;456141407811650
1181667227;Website;HahGay.com;2013-05-28T18:13:28+0000;445704408813305
1194478596;Science website;I fucking love science;2013-06-12T12:39:09+0000;367116489976035
1194478596;Community;Yolo Feminist Got Swag;2013-05-22T18:46:10+0000;422473581184178
1194478596;Tv show;2 Broke Girls;2013-01-18T22:05:58+0000;161535053911181
1194478596;Entertainment website;My Drunk Kitchen;2012-07-30T10:12:29+0000;100320593388495
1194478596;Tv show;Parks and Recreation;2012-07-10T20:42:12+0000;63235852597
1194478596;Book;One Hundred Years of Solitude;2012-07-10T20:42:11+0000;108255299199018
1194478596;Musician/band;The Killers;2012-07-10T20:42:08+0000;35718435694
1194478596;Arts/entertainment/nightlife;Nachtbrigade;2012-04-09T15:12:06+0000;164961343625182
1194478596;Movie;Eternal Sunshine of the Spotless Mind;2011-12-23T04:30:47+0000;307909672574831
1194478596;Website;denkeniswinnen.nl;2011-12-05T15:04:53+0000;302689059764791
1230099591;Local business;Laserbeest;2013-07-12T23:17:44+0000;238477659565172
1230099591;Community;OWee de Bolk;2013-07-08T11:18:45+0000;649633631732821
1230099591;Society/culture website;Urbex nl;2013-03-23T01:46:07+0000;126834690707899
1230099591;Organization;FSR Bouwkunde;2013-02-26T10:46:29+0000;106249909435882
1230099591;Insurance company;Centraal Beheer Achmea;2013-02-25T20:44:40+0000;110453898998384
1230099591;Retail and consumer merchandise;Ad Schilperoort;2013-02-13T23:45:18+0000;374664179272853
1230099591;Travel/leisure;NoWee;2013-02-13T20:40:48+0000;190894887596116
1230099591;Community;42com;2013-01-22T23:49:58+0000;527225770628598
1230099591;Entertainment website;dumpert.nl;2013-01-13T20:34:38+0000;332145270132218
1230099591;Community organization;Nu in Delft;2012-12-04T16:10:34+0000;372943436071200
1247083268;Radio station;SubLime FM;2012-11-20T12:51:16+0000;190436237643945
1247083268;Other;Online Retailer Imposes First Ever Web Browser Tax;2012-06-15T08:22:00+0000;367520989970370
1247083268;Wine/spirits;Grand Marnier NL;2011-06-21T14:35:02+0000;201570363212892
1247083268;Community;SpazCraft;2011-03-03T20:52:26+0000;137364799659994
1247083268;Tv show;Day[9];2010-12-04T11:15:49+0000;177501815594014
1247083268;Public figure;Day[9];2010-12-04T11:15:48+0000;223077599273
1254093425;Public figure;DYNAMO;2013-07-05T16:45:28+0000;53041065712
1254093425;Media/news/publishing;Voetbal International;2013-05-25T23:53:51+0000;215198838503274
1254093425;Tv channel;Did You See That?;2013-05-25T12:19:09+0000;555786921139288
1254093425;Community;Funny Things;2013-05-17T22:30:42+0000;601057686577225
1254093425;Entertainer;Adult Jokes 18+;2013-04-07T17:16:04+0000;497146696986318
1254093425;Community;Vieze grappen;2013-03-27T17:39:03+0000;293642324089641
1254093425;Fictional character;Niet correcte politie;2013-03-20T07:04:09+0000;452958304714690
1254093425;Community;Somertijd Veronica;2013-03-14T21:23:32+0000;393266380748564
1254093425;Automobiles and parts;Flitsers;2013-02-21T18:24:52+0000;295919627124053
1254093425;Entertainment website;HAHA;2013-02-10T20:16:44+0000;538467856187266
1261663470;Artist;Insolitus Fotografie;2013-06-02T16:56:20+0000;475078862546380
1261663470;Sport;Fitness;2013-02-02T03:00:55+0000;108638719208679
1261663470;Radio station;SLAM FM;2012-09-03T14:01:41+0000;150960588276673
1261663470;Tv show;White Collar;2012-07-30T09:15:10+0000;91116022514
1261663470;Organization;Scouting Manitoba;2012-07-18T10:36:09+0000;338613712884896
1261663470;Musician/band;Lostprophets;2012-05-04T18:35:34+0000;134411378515
1261663470;Restaurant/cafe;"Finnegan'S Pub amp; Restaurant";2012-04-24T20:31:57+0000;139027952862254
1261663470;Local business;EV Photography;2012-02-15T19:30:25+0000;383952368285607
1261663470;Artist;Karl Taylor Photography;2012-01-24T08:03:14+0000;221859977894724
1261663470;Tv show;Sanctuary;2012-01-01T19:43:53+0000;20210216720
1270416944;Media/news/publishing;Deskdesign Fotografie;2013-07-07T19:57:23+0000;308684185843282
1270416944;Professional sports team;Holland 8;2013-06-08T14:21:03+0000;338230687367
1270416944;Electronics;Pirow;2013-05-19T06:06:25+0000;138653762976957
1270416944;Health/beauty;De voedselzandloper;2013-05-08T07:29:17+0000;173021056117786
1270416944;Sports venue;Koninklijke Nederlandsche Roeibond;2013-05-04T06:15:30+0000;130065777147611
1270416944;Food/beverages;Zonnatura;2013-04-20T18:37:27+0000;126109427492840
1270416944;Retail and consumer merchandise;Duursport.nl;2013-04-11T20:02:41+0000;132906370112630
1270416944;Vitamins/supplements;Booom;2013-04-11T20:01:42+0000;476222612409526
1270416944;Professional sports team;DSR Proteus-Eretes;2013-04-02T11:20:46+0000;182123368540729
1270416944;Shopping/retail;EkoPlaza;2013-02-24T16:47:48+0000;120578871330879
1315913778;Biotechnology;In Ovo;2013-07-25T13:38:10+0000;322977437772775
1315913778;Entertainer;Paintings - Merel van Engelen;2013-06-27T09:39:24+0000;589329761088140
1315913778;Furniture;BodaBoda.nl;2013-05-02T07:48:00+0000;259208214137937
1315913778;Community;The Blue Turtle;2013-03-26T11:58:47+0000;389161424495648
1315913778;Sports/recreation/activities;S.B.V. Slopend;2013-01-10T11:52:14+0000;295311747235507
1315913778;Sports league;Stichting Survival Beltrum;2013-01-05T13:47:31+0000;349043925190674
1315913778;Radio station;Campus Radio 1 Delft;2012-11-05T10:30:42+0000;111501502288017
1315913778;Radio station;"Jesper amp; Thomas Show";2012-10-02T14:30:35+0000;405987189469273
1315913778;Games/toys;Minecraft;2012-07-04T14:17:43+0000;165039663531531
1315913778;Local business;BalPol;2012-05-15T13:58:15+0000;206705172700729
1347171247;Aerospace/defense;Students in Aerospace.;2013-07-03T15:43:30+0000;236724509752547
1347171247;Food/beverages;Gewoon wat een Studentje 's avonds eet;2013-07-01T15:19:18+0000;194678307315320
1347171247;Website;Boss Hunting;2013-07-01T08:51:27+0000;253746691375886
1347171247;Automobiles and parts;Eco-Runner Team Delft;2013-06-25T20:16:39+0000;205549652848983
1347171247;Concert tour;The Peacock Society;2013-06-25T16:29:58+0000;131828907009842
1347171247;Aerospace/defense;Skyward experimental rocketry;2013-06-23T16:36:04+0000;128310480576924
1347171247;Community;Copenhagen Suborbitals;2013-06-23T11:58:20+0000;150360881653453
1347171247;Website;8fact;2013-06-19T16:58:10+0000;120709694789840
1347171247;Science website;Scientias.nl;2013-06-19T16:30:45+0000;341579432405
1347171247;Local business;"Pratt amp; Whitney Rocketdyne";2013-06-13T12:40:44+0000;215957871761553
1355064090;Camera/photo;Phocabby;2013-07-14T00:41:42+0000;295857290449880
1355064090;Airport;Amsterdam Airport Schiphol;2013-07-01T15:55:57+0000;171419976226312
1355064090;Musician/band;Nils Krake;2013-06-23T10:56:28+0000;460874800621473
1355064090;Restaurant/cafe;Kurt - Pure Frozen Yogurt Nederland;2013-06-22T19:22:12+0000;388204341226125
1355064090;Food/beverages;Gewoon wat een Studentje 's avonds eet;2013-06-15T11:52:56+0000;194678307315320
1355064090;Just for fun;Beste antwoorden op examens/toetsen;2013-06-14T13:54:29+0000;182380541924668
1355064090;Public figure;Matsoe Matsoe;2013-06-03T17:56:35+0000;139505342761139
1355064090;Community;Hete heren voor bij het studeren;2013-06-02T19:17:37+0000;357978364290491
1355064090;Musician/band;Sjeazy Pearl;2013-05-31T12:08:41+0000;618859578126672
1355064090;Musician/band;The Saturdays;2013-05-30T10:56:17+0000;14110526543
1380428733;Company;Airbus;2012-05-29T14:32:47+0000;392751580741132
1380428733;Movie;Saving Private Ryan;2011-09-15T02:44:23+0000;131804703563360
1380428733;Movie;Braveheart;2011-08-20T06:49:55+0000;217008138317240
1380428733;Tv show;How I Met Your Mother;2011-08-15T16:31:00+0000;7807422276
1380428733;Tv show;The Big Bang Theory;2011-08-15T16:31:00+0000;22934684677
1380428733;Tv show;That '70s Show;2011-08-15T16:31:00+0000;105653349468992
1380428733;Tv network;Discovery Channel;2011-08-15T16:30:59+0000;6002238585
1380428733;Tv show;Californication;2011-08-15T16:30:59+0000;11008265843
1380428733;Movie;Gladiator;2011-08-15T16:30:59+0000;229197930430239
1380428733;Movie;Saving Private Ryan;2011-08-15T16:30:59+0000;112838498729574
1388371327;Book;The Lord of the Rings;2013-07-24T04:18:46+0000;271216762999421
1388371327;Community;Kampvuuravond Zeeland;2013-06-29T08:51:57+0000;268764116597023
1388371327;Organization;De Nederlandse Luchtvaart- en Ruimtevaartprijzen 2013;2013-06-08T18:44:51+0000;115848471955148
1388371327;Community;Taksim Gezi Parki Dernegi;2013-06-02T12:43:28+0000;565205570170310
1388371327;Cause;Zonder baard, geen koning;2013-05-21T20:07:03+0000;342124665901240
1388371327;Consulting/business services;Young Advisory Group;2013-02-16T20:06:57+0000;264726216948729
1388371327;Sports/recreation/activities;"Akkermans leisure amp; golf";2013-01-30T18:57:34+0000;111560032241959
1388371327;Games/toys;SimCity;2013-01-26T12:26:24+0000;160156464865
1388371327;Science website;I fucking love science;2013-01-24T12:12:05+0000;367116489976035
1388371327;Local/travel website;OceanieNL;2013-01-05T14:22:53+0000;155087221200904
1405246320;Tv show;A'dam-E.V.A.;2013-07-22T12:53:39+0000;192436364100038
1405246320;Community;Wat Studenten Niet Zeggen;2013-05-28T07:57:22+0000;122921594580263
1405246320;Community;Wat Gymnasiasten Niet Zeggen;2013-05-23T12:26:12+0000;382709801830136
1405246320;Product/service;Kratvast;2013-05-14T15:20:29+0000;134450340077892
1405246320;Education;VUmc School of Medical Sciences;2013-05-13T05:13:09+0000;567919319887513
1405246320;Community;Sorry voor het Koningslied;2013-04-20T09:21:46+0000;569659183068560
1405246320;City;Freiburg, Germany;2013-04-04T11:15:27+0000;106203279418033
1405246320;Movie;Fitzcarraldo;2013-03-24T21:06:49+0000;104096082960613
1405246320;Movie;Metropolis (Fritz Lang,1927);2013-03-23T21:52:46+0000;61059037734
1405246320;Just for fun;Vleesch;2013-03-11T13:43:00+0000;440870612658593
1406810981;Community;Prominente Beats;2013-07-21T12:30:05+0000;381975161906778
1406810981;Restaurant/cafe;Nieuw Rotterdams Cafe;2013-06-23T14:53:57+0000;208461052517374
1406810981;Professional sports team;NED Universiade M8+;2013-06-10T19:39:58+0000;588512684512897
1406810981;Professional sports team;Universiade W4-;2013-06-09T17:24:29+0000;580983078602281
1406810981;Arts/entertainment/nightlife;Pacha Festival;2013-05-17T20:46:27+0000;250375795011354
1406810981;Community;Team Proteus;2013-05-17T10:24:20+0000;145957045551480
1406810981;Professional sports team;Holland 8;2013-05-06T20:16:47+0000;338230687367
1406810981;Professional sports team;Rowing Talent Center;2013-05-05T21:10:12+0000;252983191428667
1406810981;Sports venue;Damen Raceroei Regatta;2013-05-02T20:26:16+0000;127125914111438
1406810981;Community;Sorry voor het Koningslied;2013-04-19T17:19:24+0000;569659183068560
1430126805;Event planning/event services;Tomorrowland;2012-08-01T00:20:09+0000;82627199176
1430126805;Games/toys;Metro - The Game;2012-07-23T02:55:38+0000;212634978764975
1430126805;Movie;Jarhead;2011-04-08T19:04:03+0000;100847299997738
1430126805;Movie;Apocalypse Now;2010-07-02T19:09:00+0000;132187376810512
1430126805;Tv show;Futurama;2010-05-25T02:26:41+0000;9588466619
1430126805;Tv show;Family Guy;2010-05-25T02:26:41+0000;24609282673
1430126805;Movie;Alien;2010-05-25T02:26:41+0000;8432351604
1430126805;Movie;Jarhead;2010-05-25T02:26:41+0000;105686322797132
1430126805;Movie;Apocalypse Now;2010-05-25T02:26:41+0000;105979019433413
1430126805;Movie;The Andromeda Strain (film);2010-05-25T02:26:41+0000;106092402754935
1433867162;Media/news/publishing;Reinvention: an International Journal of Undergraduate Research;2013-07-25T16:37:03+0000;303839106406327
1433867162;Personal blog;Daiana goes VEGAN;2013-07-25T13:58:52+0000;380730368703451
1433867162;Engineering/construction;"Interesting Structures amp; Designs";2013-07-23T08:09:24+0000;148022035341020
1433867162;Arts/entertainment/nightlife;The Book of Mormon - West End;2013-07-22T23:40:24+0000;459632507399868
1433867162;Food/beverages;Bulmers;2013-07-22T19:54:21+0000;22251068827
1433867162;Government organization;Mission X: Train Like an Astronaut;2013-07-22T19:32:53+0000;128047630547594
1433867162;Attractions/things to do;UW Geology Museum;2013-07-22T18:44:52+0000;148060378620
1433867162;Movie;Despicable Me;2013-07-18T20:55:47+0000;111121877591
1433867162;Company;The Space Collective;2013-07-17T22:01:04+0000;307934229260366
1433867162;Musician/band;Robert Plant;2013-07-17T21:13:55+0000;116206108413908
1459165015;App page;Nedap at Lowlands;2013-06-11T12:31:07+0000;433161333375512
1459165015;Fictional character;Skydoesminecraft;2012-12-10T23:37:26+0000;305040566266888
1459165015;Entertainer;Dave McElfatrick;2012-08-20T16:34:20+0000;143006940192
1459165015;Restaurant/cafe;Thuisbezorgd.nl | Online Eten Bestellen;2012-08-02T19:26:07+0000;111086892285201
1459165015;Food/beverages;Jupiler;2012-05-21T23:28:49+0000;30166294332
1459165015;News/media website;HLN.be;2012-05-21T23:28:44+0000;45502366281
1459165015;Musician/band;Skrillex;2012-05-19T00:01:27+0000;119702488081975
1459165015;Games/toys;League of Legends;2012-05-09T07:08:51+0000;82061850555
1459165015;Entertainment website;IMDb;2012-05-08T00:41:33+0000;15925638948
1459165015;Games/toys;Happy Wheels;2012-04-06T20:01:56+0000;149887765064197
1464341588;Health/medical/pharmacy;Medisch Training Centrum Delft;2013-07-24T15:13:27+0000;329525237133673
1464341588;Record label;Kscope;2013-07-23T14:49:19+0000;261889453233
1464341588;Sports/recreation/activities;JKC De Giganten;2013-07-22T11:41:45+0000;667897673237352
1464341588;Community;OWee de Bolk;2013-07-08T10:42:26+0000;649633631732821
1464341588;Organization;OWee Delft;2013-07-03T19:02:19+0000;1335373213269720
1464341588;Local business;StuD Studentenuitzendbureau;2013-07-03T19:02:14+0000;242711829112279
1464341588;Concert venue;Official Dour Festival;2013-07-02T17:43:11+0000;288732020256
1464341588;Local business;Kruidvat Metal Meeting;2013-07-02T10:01:39+0000;504885322894057
1464341588;Product/service;Clickup;2013-06-13T22:29:49+0000;109752435734885
1464341588;Musician/band;Spoon Lifts Moon;2013-06-09T14:43:45+0000;257226542086
1470601949;Local business;Candu Enterprises Ltd. - Heating Services;2012-11-28T19:00:24+0000;219195004812563
1485360052;Retail and consumer merchandise;Bike 2 Move;2013-05-09T13:02:25+0000;158506017659649
1485360052;Community;Sija's kookboek;2013-02-13T15:05:50+0000;124566624388708
1485360052;Community;Rudy;2013-01-22T09:36:29+0000;169702703049053
1485360052;Pet services;Dierenkliniek Soesterberg;2012-09-04T18:29:01+0000;442911965759915
1485360052;Travel/leisure;KLM;2012-03-07T12:31:56+0000;273795515772
1485360052;Computers/internet website;Uitmetkorting.nl;2012-01-02T18:56:19+0000;150065441675804
1485360052;Health/medical/pharmaceuticals;Sanquin Bloedvoorziening;2011-06-06T09:23:17+0000;151722394895118
1492961648;Politician;Stephan Schurig;2013-07-07T20:21:01+0000;314121828721975
1492961648;Aerospace/defense;EUROAVIA Kourou;2013-07-06T01:27:19+0000;697939890232573
1492961648;Magazine;New Scientist NL;2013-07-01T17:47:21+0000;369158433181445
1492961648;Non-profit organization;UK Students for the Exploration and Development of Space;2013-05-23T12:34:58+0000;347105152033945
1492961648;Non-profit organization;EUROAVIA-Technion;2013-05-22T10:11:21+0000;170870756409818
1492961648;Musician/band;Multimo;2013-05-11T10:57:31+0000;143837465669052
1492961648;Public places;Bernburg;2013-05-02T19:42:22+0000;148968771825159
1492961648;Concert tour;Amsterdam Live On Stage;2013-05-02T19:20:38+0000;486780601359315
1492961648;Musician/band;GOLDFISH;2013-04-28T19:26:19+0000;6169524708
1492961648;Non-profit organization;Euroavia Athens;2013-04-01T19:38:50+0000;411313902267266
1513046622;Games/toys;OMSI - The Bus Simulator;2013-07-03T18:14:56+0000;125333260877849
1513046622;Engineering/construction;Spoorzone Delft;2013-05-31T13:52:47+0000;264728753579349
1513046622;Personal blog;Perrongeluk;2013-05-28T08:37:11+0000;129632063858517
1513046622;Community;Hartstocht in de Tram/Metro;2013-05-13T20:15:26+0000;189540844520795
1513046622;Travel/leisure;NoWee;2013-04-25T07:59:23+0000;190894887596116
1513046622;Community;Hartstocht in de Bus;2013-03-30T17:45:19+0000;417605458319380
1513046622;Community;Hartstocht in de Trein;2013-03-30T17:45:16+0000;184968961647271
1513046622;Organization;OWee Delft;2013-03-14T16:54:47+0000;1335373213269720
1513046622;Community;Werken op het spoor;2013-02-21T18:39:28+0000;284467384985081
1513046622;Food/beverages;Railcatering Utrecht;2013-02-21T18:37:30+0000;519173061467813
1529064623;Travel/leisure;Waarbenjij.Nu;2013-05-05T18:52:31+0000;209027815785393
1529064623;Sports event;WTOS lustrum enorme;2013-03-30T19:30:44+0000;514111658634664
1529064623;Non-profit organization;Ende Museum Foundation;2013-02-17T15:56:16+0000;324099474326637
1529064623;Sport;Rowing;2013-02-05T08:53:18+0000;107751495914431
1529064623;Aerospace/defense;NASAs Curiosity Mars Rover;2012-10-12T06:31:08+0000;110938085622842
1529064623;Food/beverages;STIMOROL Nederland;2012-06-18T10:39:56+0000;140407929364721
1529064623;Community;Stop de fusie van TU Delft + Leiden + Rotterdam;2012-01-17T07:28:42+0000;233900573338872
1529064623;Retail and consumer merchandise;DealExtreme;2011-11-11T07:19:03+0000;241333394220
1529064623;Local business;WTOS Delft;2011-10-01T17:00:12+0000;146460458750109
1529064623;Professional sports team;Proteus Licht;2010-10-21T18:52:40+0000;169718419710729
1563042129;Consulting/business services;Center for Advanced Studies;2013-02-19T14:24:28+0000;405127122845018
1563042129;Games/toys;Turbo Golf;2012-07-28T14:20:30+0000;502398219775245
1563042129;Organization;Mihai Zaharia Photography;2012-03-24T11:07:49+0000;190967370920806
1563042129;Entertainment website;Hero Interactive;2011-12-16T12:39:13+0000;58398819916
1574318748;Bar;Rockcafe de Wurft;2013-07-09T22:02:10+0000;141658492554225
1574318748;Artist;The Forgotten Order;2013-04-09T13:29:46+0000;323438014334007
1574318748;Entertainment website;The Alar;2013-04-08T18:49:07+0000;164393043680223
1574318748;Amateur sports team;Women's Dutch National Team Lacrosse;2013-03-25T18:24:08+0000;326760907426177
1574318748;Tv show;House;2013-02-27T18:10:12+0000;7608631709
1574318748;Sport;Women's lacrosse;2013-02-08T01:54:11+0000;105535219480502
1574318748;Tv show;Avatar: The Last Airbender;2012-09-08T20:36:33+0000;104956949616
1574318748;Book;Plume;2012-09-03T06:30:04+0000;245682395441894
